step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
381,TRANSFER,14750,C207939087,261139,396907,C427899285,794814,375926,0,0
682,DEBIT,298945,C994027897,444122,31126,C225572934,501571,760392,0,0
551,CASH_OUT,125649,C308432166,320562,418318,C296542559,267429,318442,0,0
161,TRANSFER,3848,C418092217,269388,204120,C500834337,99919,406497,0,0
379,DEBIT,31286,C344258191,209966,170623,C844571822,737351,226325,0,0
356,TRANSFER,233394,C487493096,292772,346723,C251782582,510237,79711,1,0
588,PAYMENT,299579,C292673892,153463,415813,M648494024,767018,618871,0,0
92,DEBIT,167091,C424557359,370541,330057,C517109257,87893,24067,0,0
260,DEBIT,170557,C115191689,172055,369591,C549080818,93566,692150,0,0
434,TRANSFER,278006,C860229059,228024,482209,C740407346,600322,61201,1,1
113,PAYMENT,257931,C673523188,192593,160322,M248033880,493301,108197,0,1
380,CASH_OUT,94981,C235917419,253807,422397,C717193289,66126,464133,0,1
445,CASH_OUT,225858,C394539550,377332,355642,C512005439,363076,38469,1,0
373,PAYMENT,103880,C148872110,101505,282566,M554234434,547933,740739,0,0
579,TRANSFER,13486,C158546865,22948,88919,C299451515,148940,33087,0,1
15,TRANSFER,122772,C694164665,46936,483880,C622558165,316405,452029,0,0
284,DEBIT,58755,C413679331,131066,254599,C782364690,90450,68625,0,0
141,CASH_OUT,74907,C848846217,429358,453156,C677006598,202252,294772,0,0
320,CASH_OUT,161779,C235591568,37941,148843,C844567935,133997,4983,0,0
160,TRANSFER,224893,C784907325,6704,488426,C792842747,171871,449467,0,0
365,CASH_OUT,125054,C908304440,372646,192803,C286009450,199304,523292,0,0
665,TRANSFER,180071,C627076988,118922,119107,C695832844,648843,778060,1,0
2,PAYMENT,76150,C210152642,328873,43563,M279170491,598097,468295,0,0
177,PAYMENT,89913,C113169872,418773,65350,M625749126,541567,698309,0,0
513,CASH_OUT,29092,C716396766,80141,55486,C410133983,289068,327526,0,0
607,CASH_OUT,34853,C405307028,310219,477432,C250642261,648782,663621,0,0
82,PAYMENT,137899,C604011128,221970,427649,M300895568,456331,781798,0,0
532,DEBIT,254897,C614015466,257591,239190,C437777716,315387,117616,0,0
55,TRANSFER,8057,C572949775,177408,102466,C584258607,182572,779340,0,0
666,CASH_OUT,162102,C465830215,422263,100804,C765086407,652664,754077,1,0
113,PAYMENT,117869,C297958983,28067,81588,M157564650,466727,725166,0,0
420,CASH_OUT,137049,C155165334,339619,200122,C485515372,192386,120497,0,0
43,CASH_OUT,245036,C371096600,158058,20951,C110290140,601103,595730,1,0
361,CASH_OUT,142792,C612957813,324595,322839,C620344871,220319,360372,0,0
450,PAYMENT,227805,C222500131,127880,264837,M246603034,795415,364633,1,0
345,DEBIT,260564,C982739959,146192,283083,C309517616,369068,25622,0,0
12,DEBIT,136249,C170161976,25825,407650,C975331448,758603,198187,0,0
552,TRANSFER,231337,C530256336,443098,107009,C512256916,495951,120026,1,0
74,TRANSFER,139976,C628008852,474917,157998,C702994164,314380,127873,0,0
521,TRANSFER,85466,C179545125,272217,64186,C642709938,450511,747004,0,0
69,TRANSFER,30580,C719571745,382087,448477,C801228319,273139,670194,0,0
547,DEBIT,183904,C775862179,19787,94527,C631469831,394836,82910,0,0
417,CASH_OUT,99568,C837071174,169808,244533,C539304662,797822,553667,0,0
92,TRANSFER,61815,C157562304,218961,36282,C835187452,23027,461535,1,0
510,TRANSFER,274449,C262915636,352792,463609,C627986647,768013,713569,1,0
66,PAYMENT,251216,C260199682,468646,249602,M546279777,169421,683228,0,0
628,DEBIT,234607,C970957171,175963,459843,C862509565,740511,207593,0,0
529,PAYMENT,93931,C704344408,196349,2994,M576582183,636925,11171,0,0
551,DEBIT,290755,C426240903,55797,439525,C624737111,710732,473137,0,0
476,DEBIT,234553,C191462297,108237,310112,C279587066,311251,399325,0,0
524,CASH_OUT,13669,C366493008,433297,144542,C188766909,150408,560811,0,0
160,CASH_OUT,193746,C227186396,387405,134607,C707091264,535382,772723,1,0
670,CASH_OUT,274992,C699226355,496210,397243,C133136428,149485,604808,1,0
84,DEBIT,31656,C920814900,64591,384474,C954570592,663515,511765,0,0
466,TRANSFER,249364,C546863451,394411,289445,C917178325,256760,471358,1,0
563,PAYMENT,105533,C751028618,11292,90481,M336791759,532451,160631,0,0
9,TRANSFER,16089,C740086326,402993,389666,C413629152,305292,780504,0,0
313,DEBIT,224966,C949051496,382111,172109,C135106082,119095,216992,0,0
40,TRANSFER,267026,C764021648,437922,162948,C395121074,786526,333390,1,0
664,DEBIT,65967,C342329714,68304,472164,C341423782,482843,66780,1,0
29,DEBIT,199718,C932894596,341342,358349,C677252858,398115,445170,0,0
332,TRANSFER,144554,C661107986,185221,262701,C409957384,746086,325238,0,0
365,CASH_OUT,131662,C508427798,454988,133332,C280613009,642811,642059,0,0
227,TRANSFER,103679,C583736219,18402,67664,C938313402,434737,409852,0,0
54,CASH_OUT,193094,C575368059,421001,346874,C591045102,188691,153520,1,0
191,CASH_OUT,271191,C419280490,422593,482811,C707362554,141268,335500,1,0
254,CASH_OUT,248190,C731924051,418241,428583,C897272900,47922,670037,1,0
163,TRANSFER,20955,C560452529,289372,447392,C929516706,633556,490846,0,0
460,TRANSFER,257512,C427899537,321196,220511,C922399856,406201,459410,1,0
460,CASH_OUT,69618,C710561240,199899,410716,C631838653,7253,772427,0,0
124,PAYMENT,238541,C766823010,405854,197167,M690263993,489838,165493,0,0
512,TRANSFER,148966,C164671796,454472,12974,C648473746,275261,138876,0,0
388,DEBIT,55898,C754586204,383814,200798,C221559383,787646,288363,0,0
97,PAYMENT,148720,C894664845,105509,342135,M714947037,620007,293797,0,0
282,DEBIT,143804,C206551233,301411,324888,C222628457,269594,128514,0,0
12,CASH_OUT,19222,C918982730,317499,83721,C387643522,330502,220767,0,0
166,TRANSFER,287407,C323110563,155887,142770,C932271276,3657,472194,1,0
477,CASH_OUT,121269,C771641650,263053,87052,C683155818,200211,98171,0,0
326,CASH_OUT,275948,C326586581,333471,180249,C983993176,517953,130775,1,0
115,TRANSFER,135250,C384161612,368773,447095,C493914829,778639,713537,0,0
169,TRANSFER,231549,C809129316,456524,64325,C682014641,272951,444540,1,0
661,PAYMENT,90797,C187174381,247481,336117,M983271755,339092,279566,0,0
344,DEBIT,116320,C268638768,69103,161938,C912593046,3052,628956,0,0
129,CASH_OUT,249595,C357553274,300763,153263,C144678958,641469,327535,1,0
143,TRANSFER,65531,C286630878,4922,37805,C916048218,498864,211588,0,0
56,PAYMENT,191930,C692697161,35169,304831,M871999153,490092,792736,0,0
233,TRANSFER,49256,C180600295,404888,456258,C573913756,89590,285556,0,0
321,CASH_OUT,189423,C268075622,242840,450357,C686642360,168393,497425,1,0
485,TRANSFER,115700,C102873038,312719,405737,C334657613,777203,72663,0,0
661,PAYMENT,38190,C538642403,470076,96008,M556506372,759987,302388,0,0
352,PAYMENT,37979,C583724666,257351,348904,M209968815,444049,398231,0,0
152,DEBIT,33561,C840206617,175746,140668,C890261845,220013,551646,0,1
685,CASH_OUT,33030,C737599912,57124,153144,C991281644,342925,181854,0,0
229,PAYMENT,118228,C604564682,117752,378710,M801874646,592879,126788,1,0
593,TRANSFER,102521,C412737284,257137,53546,C906751081,69306,487028,0,1
242,TRANSFER,46115,C135046782,455753,193823,C365785059,414248,526344,0,0
537,PAYMENT,14778,C348545713,298303,260705,M419662531,86755,756590,0,0
543,TRANSFER,239708,C409350265,91679,416663,C134607126,164334,152904,0,0
154,CASH_OUT,75218,C859088046,129789,334024,C582896428,639411,349301,0,0
279,DEBIT,79626,C403566540,395979,413450,C382195698,532046,792465,0,1
556,TRANSFER,158323,C854827139,99250,457519,C474281674,508928,449047,0,0
233,PAYMENT,58319,C587512424,342176,184811,M976955647,576469,591063,0,0
54,TRANSFER,109879,C176428684,8749,453638,C193397288,672010,687312,1,0
610,PAYMENT,103575,C838073939,253105,303867,M571447714,229333,345938,0,0
300,TRANSFER,262310,C350636897,441722,331301,C226042285,671162,673765,1,0
443,PAYMENT,161871,C384063364,34112,398455,M932828137,406339,641627,0,0
130,DEBIT,198460,C945923902,144352,205229,C971759086,334467,362710,0,0
21,TRANSFER,140419,C949595796,61394,69767,C354418892,690952,166033,0,0
284,DEBIT,1568,C771150922,307946,167848,C325354965,647408,645044,0,0
102,TRANSFER,116812,C733281747,271978,77088,C970485411,245620,524338,0,0
445,CASH_OUT,195929,C809939880,96651,279778,C892005907,110623,563385,0,0
131,DEBIT,37892,C963187150,105928,317620,C731278472,89788,773331,0,0
574,DEBIT,40963,C312406764,456537,30346,C839951555,580520,435564,0,0
576,TRANSFER,76390,C556489494,257416,337850,C476486996,213057,525895,1,0
537,DEBIT,54325,C223240112,338916,296751,C863166250,517926,217189,0,0
488,DEBIT,42774,C684719405,43209,201675,C755263618,222310,723130,0,0
524,PAYMENT,281829,C341387305,261602,453378,M779432289,84335,405413,0,0
242,CASH_OUT,115919,C795392488,418503,168157,C559740884,121246,701773,0,0
386,DEBIT,7742,C259976144,345805,311901,C278221407,604670,584770,0,0
192,DEBIT,268549,C385220694,333964,164512,C761587312,697845,77734,0,0
649,CASH_OUT,182325,C987588450,290604,21050,C249502403,328231,476356,1,0
640,CASH_OUT,100806,C252725050,238411,335287,C942725534,249863,374673,1,1
273,TRANSFER,212892,C176675731,241435,60110,C321856166,43021,303874,1,0
516,PAYMENT,81541,C164035859,374345,317192,M973521043,731670,66786,0,0
602,CASH_OUT,245114,C278158234,293297,134997,C322203053,567922,660531,1,0
533,CASH_OUT,119915,C951078441,450415,149014,C964835149,715661,787301,0,0
697,CASH_OUT,136419,C430295664,263246,158818,C163734988,209047,203161,0,0
227,DEBIT,160078,C738923667,392432,311311,C712112671,462403,324768,0,0
435,DEBIT,97724,C904187231,293257,168410,C476685251,264826,592328,0,0
504,DEBIT,66423,C985021282,276999,434844,C671532152,744314,398496,0,0
154,TRANSFER,122861,C711181411,286543,386868,C401812742,318249,22836,0,0
581,CASH_OUT,84246,C409893263,4695,335983,C740871060,722706,136974,0,0
27,DEBIT,5026,C571537429,222603,355887,C678498324,5004,24022,0,0
506,DEBIT,86326,C233523720,492232,159359,C280793819,564772,586360,0,0
538,PAYMENT,181826,C603260608,492545,189878,M447520416,143092,336837,0,0
153,PAYMENT,89342,C839462365,11319,157723,M855971970,778912,162246,0,0
230,CASH_OUT,22792,C426515425,313572,136817,C414214115,562773,601958,0,0
681,DEBIT,191544,C851333320,14429,246553,C410669201,554393,378888,0,0
5,PAYMENT,149029,C532190231,49297,20092,M714970148,233076,77001,0,0
563,DEBIT,155034,C392322121,430423,86984,C387057426,533119,666142,1,0
609,TRANSFER,95519,C637377910,428373,125534,C652348887,374557,317241,0,1
303,PAYMENT,9937,C679800791,246984,493689,M829392084,637475,139461,0,0
601,CASH_OUT,188744,C630208579,12834,297429,C975293837,538921,632020,0,0
209,TRANSFER,24800,C570040006,169446,111581,C202247242,307248,498905,0,0
137,DEBIT,211330,C186373782,475485,359418,C245587477,647861,82673,0,1
497,TRANSFER,297056,C742136977,210377,124726,C905407446,78591,130843,1,0
422,TRANSFER,91138,C142800191,42678,393522,C943629337,364833,461154,0,0
450,CASH_OUT,265472,C563887247,140302,218220,C541948074,418127,491567,1,0
631,CASH_OUT,267788,C888699799,284538,285578,C163657733,671915,756530,1,0
334,CASH_OUT,146359,C446090161,187805,321792,C397773877,562347,726829,0,0
373,DEBIT,270246,C748232591,304108,44512,C804263267,419614,750963,0,0
67,DEBIT,51237,C368830491,369556,425031,C236245128,485179,126794,0,0
513,PAYMENT,252942,C127772220,93135,242718,M853150998,278252,664729,0,0
418,DEBIT,108712,C198061499,44518,322019,C242475723,757131,358451,0,0
676,DEBIT,94208,C345805719,307143,398608,C368088898,164340,308771,0,0
505,DEBIT,43068,C824022357,436367,261757,C257027702,618173,681326,0,0
370,TRANSFER,161150,C997603725,136694,143452,C863854401,714618,397152,1,0
238,TRANSFER,7473,C717615339,309122,124444,C445848708,407609,766922,0,0
466,TRANSFER,153512,C730418447,100819,316015,C989575564,732942,310569,1,0
8,PAYMENT,21423,C122275263,127135,451813,M365809875,15115,271602,1,0
261,CASH_OUT,192476,C921155204,27328,220010,C917626034,334384,322726,0,0
163,CASH_OUT,215757,C821856853,216110,99855,C826101325,735101,120918,1,0
687,TRANSFER,156076,C981994345,415427,225956,C521659217,418401,281260,1,0
51,TRANSFER,227021,C389385259,213083,145512,C625552311,795016,598552,1,0
108,PAYMENT,35287,C718740490,415547,20505,M252655630,18510,507728,0,0
12,TRANSFER,191449,C143198431,223687,272673,C720005941,177375,715400,1,0
459,TRANSFER,103563,C919382051,471398,145931,C779036456,796075,594515,0,0
567,CASH_OUT,207326,C912037475,56494,183273,C388532840,390929,594936,0,0
99,DEBIT,70511,C288109614,56572,146511,C774108885,100647,356338,0,0
610,PAYMENT,43561,C605196410,178394,144905,M544770805,565198,652160,0,0
1,PAYMENT,278048,C657233178,205235,108611,M502838221,600243,353884,0,0
573,TRANSFER,190807,C799552991,457442,96359,C585322421,62497,572959,1,0
467,PAYMENT,162521,C574840200,483417,375665,M181084980,441920,696480,0,0
521,CASH_OUT,109421,C398668350,117408,200144,C780352629,587270,149712,0,0
481,DEBIT,171048,C294872482,261084,150853,C953193777,407878,407202,0,0
96,CASH_OUT,212703,C728492896,476215,55162,C925583165,445919,74319,1,0
641,TRANSFER,189707,C568027936,275119,56815,C199959766,684153,435869,1,0
490,TRANSFER,234100,C781594897,18807,97780,C532557724,278494,599865,0,0
300,DEBIT,274058,C974288855,373561,376606,C653635749,312946,288384,1,0
36,PAYMENT,12406,C627986559,151733,27843,M905094179,406122,639629,0,0
643,DEBIT,2562,C197970787,22606,72894,C398742558,265026,513271,0,0
183,TRANSFER,41946,C604669821,473426,104987,C845932321,380703,227894,0,0
269,DEBIT,22519,C473620340,423207,51921,C496287154,542618,191659,0,0
229,DEBIT,159232,C538460431,60645,358949,C588225728,600709,624078,0,0
501,TRANSFER,261979,C457887167,329782,223023,C624033772,712111,206123,1,0
57,DEBIT,52227,C444733679,208150,9470,C451424185,7933,664266,0,0
271,CASH_OUT,238089,C819550381,24142,288927,C724870012,529740,405890,0,0
574,PAYMENT,241184,C212313264,110494,301466,M102655449,658146,560910,0,0
108,CASH_OUT,204075,C272684373,178901,331529,C931221434,702124,428813,1,0
38,DEBIT,189267,C454123990,196787,335988,C886756432,676923,773317,0,0
544,TRANSFER,86773,C542000551,271484,352389,C200010094,558867,572005,0,0
376,PAYMENT,89131,C844826434,462176,221432,M884832186,306489,296247,0,1
210,CASH_OUT,130099,C632005813,85350,413391,C592256138,335014,136203,0,0
196,TRANSFER,265570,C409471503,29381,341926,C781654847,791699,674108,0,0
572,DEBIT,238002,C811443654,799,218031,C813118992,44845,404593,0,0
676,DEBIT,50113,C529982328,156390,109384,C848708337,373587,181161,0,0
689,PAYMENT,219322,C973559879,37067,390659,M484638726,518680,403439,0,0
264,PAYMENT,172617,C916580415,96748,99468,M168000803,165384,628937,0,0
422,CASH_OUT,248241,C690661740,389929,111174,C954352670,742476,167856,1,0
16,PAYMENT,215603,C139403247,272983,190326,M673833903,354820,48720,0,0
518,DEBIT,102652,C588365604,114560,480447,C527044165,724091,683690,0,1
251,TRANSFER,277610,C194553481,143684,307736,C333893106,759925,190690,1,0
401,DEBIT,229630,C437710224,454529,489946,C561325766,330657,177071,0,0
29,PAYMENT,99964,C371011200,94702,292157,M985673417,86388,296206,0,0
416,DEBIT,68307,C447112584,257808,113884,C327473778,460828,291840,0,0
629,CASH_OUT,94302,C224469868,197173,338092,C631196129,165261,458245,0,0
353,CASH_OUT,146792,C929517022,361858,429223,C388339233,743653,556552,0,0
51,CASH_OUT,170833,C533979662,42531,196523,C446673808,485119,305758,0,0
183,DEBIT,274648,C652543518,14677,434584,C989427187,454111,606743,1,0
261,DEBIT,230091,C985758835,341603,210005,C404505751,755640,664407,0,0
128,CASH_OUT,274435,C101235946,340354,62601,C462661837,23798,514004,1,0
619,PAYMENT,103963,C806157458,120385,484469,M687670209,740174,408153,0,0
596,CASH_OUT,36121,C682605435,418351,336239,C720551525,2928,742759,0,0
587,TRANSFER,227303,C596043327,208000,367720,C240224505,310495,262328,1,0
402,TRANSFER,2966,C543721204,445988,8381,C707890457,363584,533784,0,0
643,TRANSFER,234973,C158201193,69687,367353,C621127607,182075,153023,0,1
296,TRANSFER,289632,C301415220,314027,244688,C946434607,191239,207012,1,0
682,TRANSFER,179615,C656670062,238366,177505,C469087606,133703,446288,1,0
168,DEBIT,105786,C488457631,467543,300282,C832884547,668043,181532,0,0
10,DEBIT,13503,C768548027,299395,267104,C918464025,558227,38909,0,0
594,TRANSFER,69223,C912224654,393981,62040,C151979048,628705,277354,0,0
605,DEBIT,287460,C635252889,420088,488247,C149330844,246509,529075,0,0
293,DEBIT,211127,C771527524,366338,356362,C206917560,4959,120754,0,0
180,PAYMENT,255769,C574637858,299840,156270,M772355141,634839,476827,0,1
327,TRANSFER,159537,C916033628,84106,440325,C941695219,745936,188338,0,0
371,TRANSFER,52166,C155417727,230796,287153,C998402124,121139,103623,0,0
80,TRANSFER,283545,C318568997,75320,156546,C593472161,521435,409251,0,0
42,TRANSFER,252464,C386749454,437779,23880,C117481970,584087,295103,1,0
73,CASH_OUT,180488,C689720101,485077,71158,C233398648,37869,691445,1,0
225,DEBIT,117329,C240674381,207866,498758,C269633510,555209,332187,1,0
348,DEBIT,225830,C409268943,435703,372523,C573827182,780637,443604,0,0
638,PAYMENT,50813,C570423569,490576,231436,M590182620,204750,799362,0,1
369,CASH_OUT,214736,C849740261,139565,137116,C100725768,306932,679590,1,0
498,PAYMENT,12479,C620455331,14915,240740,M559346003,668646,30881,0,0
277,TRANSFER,83891,C230380269,445899,29714,C317237515,437744,729714,0,0
654,CASH_OUT,192558,C130998324,434368,302353,C839369897,593167,356611,1,0
589,PAYMENT,134663,C776481264,11600,415941,M241640592,286552,52832,0,0
313,CASH_OUT,154941,C753770973,414789,349060,C797929178,407522,674199,1,0
203,PAYMENT,134685,C958256589,393900,352954,M424125621,677055,616839,0,0
190,CASH_OUT,41877,C356943695,306020,279965,C270700744,216897,290714,0,0
81,CASH_OUT,37134,C862123506,159277,327597,C394226159,314626,505950,0,0
324,DEBIT,120594,C270057261,402641,328721,C200223044,3889,262181,0,0
165,DEBIT,158577,C433665422,117341,372884,C802858478,617231,403522,1,0
99,DEBIT,134166,C691458887,499964,91865,C487014547,89460,192268,0,0
646,CASH_OUT,244844,C114682844,60261,11826,C368853440,708287,517086,0,0
118,CASH_OUT,194649,C692975437,441168,29882,C188498371,138783,644240,1,0
378,TRANSFER,136768,C538076670,238515,282187,C499264207,317006,292428,0,0
403,TRANSFER,265408,C200082623,89299,137098,C813510897,161686,59919,0,0
285,TRANSFER,9826,C341270488,498117,46766,C796763109,569071,698851,0,0
270,DEBIT,242699,C221827951,52726,390400,C277731206,727333,257476,0,0
279,CASH_OUT,246571,C595475899,129941,292248,C155606161,314771,319464,1,0
281,PAYMENT,217133,C226128312,443833,188874,M525568516,397530,79552,0,0
498,PAYMENT,269679,C795472980,303760,184286,M771737478,55046,320883,0,0
328,DEBIT,216697,C993506934,295657,455911,C428038048,51798,162187,0,0
443,PAYMENT,209984,C265325235,331763,420586,M879524067,588085,15064,0,0
208,DEBIT,191858,C635126623,279302,316842,C851019450,492665,759103,0,1
44,TRANSFER,265964,C869446962,381448,68147,C910924352,81748,320217,1,0
143,TRANSFER,50487,C413383963,25103,96707,C351410032,691099,665307,1,0
217,DEBIT,172746,C646397165,181033,151606,C560883210,646484,143492,0,0
395,TRANSFER,57904,C857429971,15185,264068,C803821904,520410,24406,0,0
196,TRANSFER,164504,C393587744,461442,169587,C197924383,561143,75675,1,0
492,PAYMENT,193071,C546129354,56747,25595,M855590022,208467,289965,1,0
